187,503411,,187,1839,,187,98,,187,20
322,494495,,322,1831,,322,112,,322,6
131,493794,,131,1829,,131,96,,131,7
229,506534,,229,1941,,229,91,,229,8
224,512421,,224,1923,,224,87,,224,5
309,547532,,309,2404,,309,138,,309,7
255,536919,,255,1870,,255,112,,255,6
217,518350,,217,1856,,217,184,,217,7
153,517786,,153,1918,,153,93,,153,7
166,572557,,166,1897,,166,93,,166,5
