383,2.62434e+08,,383,116907,,383,696,,383,34
436,2.59842e+08,,436,118354,,436,852,,436,100
377,2.64518e+08,,377,125302,,377,704,,377,32
939,2.62209e+08,,939,115585,,939,709,,939,36
552,2.57486e+08,,552,116774,,552,703,,552,33
617,2.63081e+08,,617,118167,,617,705,,617,32
759,2.54886e+08,,759,116184,,759,716,,759,34
655,2.56138e+08,,655,124530,,655,826,,655,53
436,2.57042e+08,,436,116880,,436,697,,436,33
722,2.55782e+08,,722,117314,,722,732,,722,32
