46,1992,,46,60,,46,14,,46,1
100,1132,,100,44,,100,11,,100,1
65,1140,,65,52,,65,15,,65,1
41,1170,,41,42,,41,13,,41,1
83,1052,,83,32,,83,20,,83,1
43,1058,,43,41,,43,12,,43,1
57,1055,,57,31,,57,11,,57,2
52,1056,,52,31,,52,10,,52,1
58,1047,,58,41,,58,11,,58,1
53,1055,,53,31,,53,10,,53,1
