36,28,,36,8,,36,4,,36,0
36,21,,36,2,,36,3,,36,0
50,20,,50,2,,50,3,,50,0
32,20,,32,3,,32,3,,32,1
50,21,,50,3,,50,3,,50,0
42,20,,42,2,,42,3,,42,0
20,20,,20,2,,20,2,,20,1
15,21,,15,3,,15,3,,15,1
29,20,,29,2,,29,3,,29,0
23,20,,23,3,,23,4,,23,1
