186,64824,,186,480,,186,52,,186,3
100,63759,,100,470,,100,41,,100,2
131,64152,,131,470,,131,51,,131,4
202,63270,,202,475,,202,51,,202,4
192,63197,,192,469,,192,51,,192,4
154,63357,,154,470,,154,43,,154,12
255,63014,,255,470,,255,44,,255,13
217,63130,,217,470,,217,51,,217,3
153,63291,,153,478,,153,43,,153,3
132,63062,,132,470,,132,51,,132,2
